X,Y,profundidad,pis,ce
751724.0681,1552483.775,35,340,72.215
751397.2394,1552509.551,36,340,36.982
751749.5575,1552572.797,6,341,64.62286
751749.5575,1552572.797,7,341,64.62286
751307.0611,1552459.96,8,341,25.05035
751302.7382,1552394.17,12,341,27.45847
751306.6254,1552339.639,22,341,55.80023
751306.6254,1552339.639,23,341,55.80023
751689.6854,1552540.329,25,341,50.76027
751689.6854,1552540.329,26,341,50.76027
751689.6854,1552540.329,27,341,50.76027
751693.8412,1552447.724,27,341,43.97719
751748.3861,1552603.889,27,341,67.06578
751693.8412,1552447.724,28,341,43.97719
751748.3861,1552603.889,28,341,67.06578
751693.8412,1552447.724,29,341,43.97719
751392.6545,1552393.617,30,341,55.40879
751693.8412,1552447.724,30,341,43.97719
751666.3735,1552394.877,33,341,49.21809
751470.6464,1552342.03,34,341,53.1317
751666.3735,1552394.877,34,341,49.21809
751470.6464,1552342.03,35,341,53.1317
751608.6803,1552481.086,35,341,49.74041
751666.3735,1552394.877,35,341,49.21809
751306.6254,1552339.639,45,341,55.80023
751368.8066,1552214.622,47,341,41.56114
751784.7119,1552514.701,47,341,78.00847
751368.8066,1552214.622,48,341,41.56114
751470.6464,1552342.03,50,341,53.1317
751694.3905,1552392.054,52,341,41.14644
751694.3905,1552392.054,53,341,41.14644
751784.7119,1552514.701,54,341,78.00847
751781.9088,1552546.884,55,341,55.67998
751781.9088,1552546.884,56,341,55.67998
751304.0326,1552185.98,4,342,54.77848
751306.6254,1552339.639,11,342,55.80023
751751.4751,1552455.156,13,342,93.86087
751751.4751,1552455.156,14,342,93.86087
751503.362,1552290.108,15,342,61.93895
751503.362,1552290.108,16,342,61.93895
751503.362,1552290.108,17,342,61.93895
751470.3911,1552367.929,36,342,34.6588
751724.0681,1552483.775,36,342,72.215
751784.7119,1552514.701,36,342,78.00847
751724.0681,1552483.775,37,342,72.215
751784.7119,1552514.701,37,342,78.00847
751638.8909,1552507.839,38,342,35.53057
751724.0681,1552483.775,38,342,72.215
751638.8909,1552507.839,39,342,35.53057
751724.0681,1552483.775,39,342,72.215
751638.8909,1552507.839,40,342,35.53057
751724.0681,1552483.775,41,342,72.215
751358.7444,1552490.023,42,342,33.60981
751724.0681,1552483.775,42,342,72.215
751840.7872,1552603.362,42,342,34.11773
751358.7444,1552490.023,43,342,33.60981
751358.7444,1552490.023,44,342,33.60981
751471.8163,1552311.049,57,342,75.74249
751471.8163,1552311.049,58,342,75.74249
751306.6254,1552339.639,4,343,55.80023
751337.8847,1552183.214,13,343,66.16179
751337.8847,1552183.214,14,343,66.16179
751392.6545,1552393.617,14,343,55.40879
751453.3472,1552507.337,15,343,34.53142
751453.3472,1552507.337,16,343,34.53142
751395.0356,1552480.972,17,343,26.7612
751668.438,1552514.218,25,343,49.54315
751668.438,1552514.218,26,343,49.54315
751669.9183,1552451.805,34,343,44.48915
751669.9183,1552451.805,35,343,44.48915
751840.7872,1552603.362,35,343,34.11773
751448.2014,1552360.626,36,343,32.99211
751669.9183,1552451.805,36,343,44.48915
751840.7872,1552603.362,36,343,34.11773
751448.2014,1552360.626,37,343,32.99211
751669.9183,1552451.805,37,343,44.48915
751840.7872,1552603.362,37,343,34.11773
751448.2014,1552360.626,38,343,32.99211
751667.7213,1552422.562,38,343,52.37445
751840.7872,1552603.362,38,343,34.11773
751667.7213,1552422.562,39,343,52.37445
751840.7872,1552603.362,39,343,34.11773
751667.7213,1552422.562,40,343,52.37445
751667.7213,1552422.562,41,343,52.37445
751398.9296,1552425.778,54,343,48.78919
751751.4751,1552455.156,54,343,93.86087
751337.7184,1552364.629,55,343,52.87066
751784.7119,1552514.701,55,343,78.00847
751337.7184,1552364.629,56,343,52.87066
751784.7119,1552514.701,56,343,78.00847
751784.7119,1552514.701,57,343,78.00847
751784.7119,1552514.701,58,343,78.00847
751668.438,1552514.218,7,344,49.54315
751609.0253,1552446.113,10,344,72.38161
751785.4152,1552695.24,15,344,50.00935
751467.7399,1552384.727,16,344,54.93116
751785.4152,1552695.24,16,344,50.00935
751785.4152,1552695.24,17,344,50.00935
751785.4152,1552695.24,18,344,50.00935
751450.1249,1552417.649,19,344,61.41496
751472.294,1552514.719,19,344,32.03995
751638.5041,1552623.725,19,344,33.32854
751754.835,1552541.746,19,344,71.12646
751638.5041,1552623.725,20,344,33.32854
751754.835,1552541.746,20,344,71.12646
751668.716,1552573.66,21,344,29.39838
751754.835,1552541.746,21,344,71.12646
751668.716,1552573.66,22,344,29.39838
751754.835,1552541.746,22,344,71.12646
751668.716,1552573.66,23,344,29.39838
751841.2409,1552634.027,23,344,35.7477
751668.716,1552573.66,24,344,29.39838
751841.2409,1552634.027,24,344,35.7477
751723.9096,1552664.083,27,344,53.67886
751723.9096,1552664.083,28,344,53.67886
751723.9096,1552664.083,29,344,53.67886
751609.0253,1552446.113,30,344,72.38161
751723.9096,1552664.083,30,344,53.67886
751334.6519,1552423.595,31,344,43.88366
751609.0253,1552446.113,31,344,72.38161
751335.7351,1552478.174,40,344,24.79467
751840.7872,1552603.362,40,344,34.11773
751722.1726,1552423.985,41,344,71.07343
751840.7872,1552603.362,41,344,34.11773
751361.2904,1552308.411,42,344,59.57973
751722.1726,1552423.985,42,344,71.07343
751751.7918,1552423.059,48,344,99.31747
751751.7918,1552423.059,49,344,99.31747
751751.7918,1552423.059,50,344,99.31747
751751.7918,1552423.059,51,344,99.31747
751695.8442,1552419.961,6,345,42.61745
751753.0955,1552630.39,7,345,71.41389
751666.53,1552543.31,19,345,36.78133
751666.53,1552543.31,20,345,36.78133
751451.2719,1552388.992,21,345,65.33939
751513.4122,1552268.181,36,345,69.75404
751364.4584,1552239.152,37,345,65.11581
751397.2394,1552509.551,37,345,36.982
751513.4122,1552268.181,37,345,69.75404
751625.4543,1552358.168,37,345,67.01688
751364.4584,1552239.152,38,345,65.11581
751397.2394,1552509.551,38,345,36.982
751364.4584,1552239.152,39,345,65.11581
751397.2394,1552509.551,39,345,36.982
751364.4584,1552239.152,40,345,65.11581
751397.2394,1552509.551,40,345,36.982
751637.3943,1552571.912,40,345,41.66687
751751.7918,1552423.059,42,345,99.31747
751695.8442,1552419.961,43,345,42.61745
751751.7918,1552423.059,43,345,99.31747
751695.8442,1552419.961,44,345,42.61745
751638.5899,1552450.721,45,345,62.98734
751638.5899,1552450.721,46,345,62.98734
751364.4584,1552239.152,54,345,65.11581
751364.4584,1552239.152,55,345,65.11581
751726.0253,1552449.702,11,346,75.47675
751364.0443,1552456.648,12,346,35.49953
751451.5889,1552269.121,12,346,39.36227
751726.0253,1552449.702,12,346,75.47675
751364.0443,1552456.648,13,346,35.49953
751726.0253,1552449.702,13,346,75.47675
751815.2586,1552430.77,13,346,79.06496
751726.0253,1552449.702,14,346,75.47675
751815.2586,1552430.77,14,346,79.06496
751815.2586,1552430.77,15,346,79.06496
751815.2586,1552430.77,16,346,79.06496
751787.3201,1552666.48,21,346,66.0803
751787.3201,1552666.48,22,346,66.0803
751668.438,1552514.218,23,346,49.54315
751724.0681,1552483.775,23,346,72.215
751787.3201,1552666.48,23,346,66.0803
751668.438,1552514.218,24,346,49.54315
751724.0681,1552483.775,24,346,72.215
751787.3201,1552666.48,24,346,66.0803
751364.0443,1552456.648,31,346,35.49953
751500.1164,1552443.932,31,346,62.82069
751500.1164,1552443.932,32,346,62.82069
751500.1164,1552443.932,33,346,62.82069
751840.7872,1552603.362,33,346,34.11773
751500.1164,1552443.932,34,346,62.82069
751840.7872,1552603.362,34,346,34.11773
751609.0253,1552446.113,38,346,72.38161
751724.1047,1552392.458,38,346,71.93612
751334.6519,1552423.595,39,346,43.88366
751609.0253,1552446.113,39,346,72.38161
751724.1047,1552392.458,39,346,71.93612
751334.6519,1552423.595,40,346,43.88366
751724.1047,1552392.458,40,346,71.93612
751666.3735,1552394.877,41,346,49.21809
751666.3735,1552394.877,42,346,49.21809
751840.7872,1552603.362,43,346,34.11773
751840.7872,1552603.362,44,346,34.11773
751451.4729,1552445.334,46,346,58.79009
751360.2788,1552334.301,51,346,62.42502
751752.0555,1552483.94,57,346,80.97194
751396.0237,1552216.218,4,347,45.69163
751396.0237,1552216.218,5,347,45.69163
751395.0356,1552480.972,6,347,26.7612
751395.0356,1552480.972,7,347,26.7612
751301.6746,1552249.823,8,347,43.68419
751334.6519,1552423.595,13,347,43.88366
751334.6519,1552423.595,14,347,43.88366
751840.7872,1552603.362,17,347,34.11773
751335.7351,1552478.174,23,347,24.79467
751335.7351,1552478.174,24,347,24.79467
751840.7872,1552603.362,29,347,34.11773
751840.7872,1552603.362,30,347,34.11773
751840.7872,1552603.362,31,347,34.11773
751609.0253,1552446.113,32,347,72.38161
751840.7872,1552603.362,32,347,34.11773
751338.3107,1552216.757,33,347,60.90403
751609.0253,1552446.113,33,347,72.38161
751636.9742,1552537.816,33,347,27.5002
751398.9296,1552425.778,34,347,48.78919
751609.0253,1552446.113,34,347,72.38161
751636.9742,1552537.816,34,347,27.5002
751398.9296,1552425.778,35,347,48.78919
751636.9742,1552537.816,35,347,27.5002
751398.9296,1552425.778,36,347,48.78919
751636.9742,1552537.816,36,347,27.5002
751398.9296,1552425.778,37,347,48.78919
751636.9742,1552537.816,37,347,27.5002
751751.7918,1552423.059,46,347,99.31747
751751.7918,1552423.059,47,347,99.31747
751360.4518,1552393.521,48,347,54.7723
751395.4463,1552362.541,49,347,59.33323
751395.4463,1552362.541,50,347,59.33323
751724.5066,1552515.989,51,347,52.45016
751720.3923,1552604.388,51,347,48.5825
751720.3923,1552604.388,52,347,48.5825
751720.3923,1552604.388,53,347,48.5825
751392.6545,1552393.617,55,347,55.40879
751722.1726,1552423.985,55,347,71.07343
751722.1726,1552423.985,56,347,71.07343
751751.7918,1552423.059,13,348,99.31747
751785.4152,1552695.24,13,348,50.00935
751751.7918,1552423.059,14,348,99.31747
751785.4152,1552695.24,14,348,50.00935
751751.7918,1552423.059,15,348,99.31747
751471.8163,1552311.049,16,348,75.74249
751751.7918,1552423.059,16,348,99.31747
751471.8163,1552311.049,17,348,75.74249
751334.1837,1552306.594,25,348,80.55895
751608.6803,1552481.086,33,348,49.74041
751608.6803,1552481.086,34,348,49.74041
751393.2635,1552244.084,35,348,51.54057
751695.8442,1552419.961,36,348,42.61745
751695.8442,1552419.961,37,348,42.61745
751695.8442,1552419.961,38,348,42.61745
751695.8442,1552419.961,39,348,42.61745
751748.3861,1552603.889,5,349,67.06578
751787.7751,1552456.178,8,349,57.73359
751470.4667,1552447.956,17,349,62.211
751470.4667,1552447.956,18,349,62.211
751451.2719,1552388.992,22,349,65.33939
751451.2719,1552388.992,23,349,65.33939
751358.7444,1552490.023,29,349,33.60981
751358.7444,1552490.023,30,349,33.60981
751358.7444,1552490.023,31,349,33.60981
751638.1078,1552335.269,40,349,62.83343
751335.7351,1552478.174,41,349,24.79467
751335.7351,1552478.174,42,349,24.79467
751397.2394,1552509.551,45,349,36.982
751666.53,1552543.31,45,349,36.78133
751397.2394,1552509.551,46,349,36.982
751666.53,1552543.31,46,349,36.78133
751397.2394,1552509.551,47,349,36.982
751397.2394,1552509.551,48,349,36.982
751720.8679,1552632.839,49,349,49.43953
751720.8679,1552632.839,50,349,49.43953
751720.8679,1552632.839,51,349,49.43953
751748.3861,1552603.889,54,349,67.06578
751726.0253,1552449.702,7,350,75.47675
751815.2586,1552430.77,8,350,79.06496
751815.2586,1552430.77,9,350,79.06496
751450.1249,1552417.649,20,350,61.41496
751607.5944,1552415.881,21,350,56.76267
751607.5944,1552415.881,22,350,56.76267
751607.5944,1552415.881,23,350,56.76267
751607.5944,1552415.881,24,350,56.76267
751392.6545,1552393.617,29,350,55.40879
751334.9638,1552391.941,30,350,47.16967
751334.9638,1552391.941,31,350,47.16967
751720.6806,1552575.169,31,350,40.40554
751720.6806,1552575.169,32,350,40.40554
751667.7213,1552422.562,36,350,52.37445
751667.7213,1552422.562,37,350,52.37445
751723.499,1552541.437,38,350,48.63573
751723.499,1552541.437,39,350,48.63573
751810.2153,1552602.286,40,350,34.56322
751810.2153,1552602.286,41,350,34.56322
751810.2153,1552602.286,42,350,34.56322
751722.1726,1552423.985,43,350,71.07343
751392.6545,1552393.617,44,350,55.40879
751335.7351,1552478.174,46,350,24.79467
751335.7351,1552478.174,47,350,24.79467
751666.53,1552543.31,49,350,36.78133
751423.3939,1552454.466,50,350,39.81823
751666.53,1552543.31,50,350,36.78133
751470.6464,1552342.03,51,350,53.1317
751666.53,1552543.31,51,350,36.78133
751305.3351,1552218.313,52,350,57.8259
751397.2394,1552509.551,52,350,36.982
751666.53,1552543.31,52,350,36.78133
751397.2394,1552509.551,53,350,36.982
751666.53,1552543.31,53,350,36.78133
751396.0865,1552297.574,16,351,51.43141
751560.1296,1552297.752,17,351,88.30493
751753.0955,1552630.39,17,351,71.41389
751560.1296,1552297.752,18,351,88.30493
751753.0955,1552630.39,18,351,71.41389
751694.3905,1552392.054,19,351,41.14644
751513.4122,1552268.181,20,351,69.75404
751690.4489,1552627.226,20,351,40.18888
751694.3905,1552392.054,20,351,41.14644
751668.438,1552514.218,21,351,49.54315
751690.4489,1552627.226,21,351,40.18888
751668.438,1552514.218,22,351,49.54315
751424.7093,1552485.471,27,351,22.05847
751334.9638,1552391.941,28,351,47.16967
751424.7093,1552485.471,28,351,22.05847
751609.0253,1552446.113,28,351,72.38161
751424.7093,1552485.471,29,351,22.05847
751609.0253,1552446.113,29,351,72.38161
751669.9183,1552451.805,29,351,44.48915
751424.7093,1552485.471,30,351,22.05847
751669.9183,1552451.805,30,351,44.48915
751751.7918,1552423.059,44,351,99.31747
751814.5849,1552663.207,44,351,36.68398
751751.7918,1552423.059,45,351,99.31747
751814.5849,1552663.207,45,351,36.68398
751666.53,1552543.31,54,351,36.78133
751368.8066,1552214.622,9,352,41.56114
751368.8066,1552214.622,10,352,41.56114
751840.7872,1552603.362,18,352,34.11773
751430.618,1552390.338,23,352,41.96336
751669.9183,1552451.805,31,352,44.48915
751669.9183,1552451.805,32,352,44.48915
751669.9183,1552451.805,33,352,44.48915
751359.1145,1552364.729,34,352,56.57169
751359.1145,1552364.729,35,352,56.57169
751500.1164,1552443.932,35,352,62.82069
751609.0253,1552446.113,35,352,72.38161
751609.0253,1552446.113,36,352,72.38161
751609.0253,1552446.113,37,352,72.38161
751363.5049,1552423.658,38,352,49.62549
751638.1078,1552335.269,38,352,62.83343
751363.5049,1552423.658,39,352,49.62549
751450.4329,1552474.102,39,352,52.15645
751638.1078,1552335.269,39,352,62.83343
751816.6108,1552545.566,39,352,85.48864
751816.6108,1552545.566,40,352,85.48864
751335.2448,1552451.162,41,352,25.06894
751816.6108,1552545.566,41,352,85.48864
751306.6254,1552339.639,42,352,55.80023
751668.438,1552514.218,44,352,49.54315
751668.438,1552514.218,45,352,49.54315
751666.53,1552543.31,47,352,36.78133
751666.53,1552543.31,48,352,36.78133
751812.2316,1552573.195,49,352,71.36669
751812.2316,1552573.195,50,352,71.36669
751470.6464,1552342.03,52,352,53.1317
751470.6464,1552342.03,53,352,53.1317
751470.6464,1552342.03,54,352,53.1317
751726.0253,1552449.702,8,353,75.47675
751334.9638,1552391.941,9,353,47.16967
751726.0253,1552449.702,9,353,75.47675
751726.0253,1552449.702,10,353,75.47675
751472.3352,1552422.849,11,353,62.98019
751472.3352,1552422.849,12,353,62.98019
751814.5849,1552663.207,15,353,36.68398
751395.0356,1552480.972,18,353,26.7612
751607.5944,1552415.881,20,353,56.76267
751609.0253,1552446.113,27,353,72.38161
751625.4543,1552358.168,36,353,67.01688
751638.1078,1552335.269,36,353,62.83343
751638.1078,1552335.269,37,353,62.83343
751689.6854,1552540.329,38,353,50.76027
751689.6854,1552540.329,39,353,50.76027
751689.6854,1552540.329,40,353,50.76027
751397.2394,1552509.551,41,353,36.982
751689.6854,1552540.329,41,353,50.76027
751397.2394,1552509.551,42,353,36.982
751453.3472,1552507.337,44,353,34.53142
751453.3472,1552507.337,45,353,34.53142
751397.2394,1552509.551,49,353,36.982
751423.3939,1552454.466,49,353,39.81823
751397.2394,1552509.551,50,353,36.982
751396.4993,1552332.445,54,353,69.15614
751396.4993,1552332.445,55,353,69.15614
751426.1355,1552428.481,15,354,54.18403
751426.1355,1552428.481,16,354,54.18403
751306.6254,1552339.639,19,354,55.80023
751306.6254,1552339.639,20,354,55.80023
751306.6254,1552339.639,21,354,55.80023
751393.2635,1552244.084,21,354,51.54057
751724.0681,1552483.775,21,354,72.215
751724.0681,1552483.775,22,354,72.215
751840.7872,1552603.362,26,354,34.11773
751840.7872,1552603.362,27,354,34.11773
751840.7872,1552603.362,28,354,34.11773
751782.4214,1552582.53,29,354,62.04844
751782.4214,1552582.53,30,354,62.04844
751782.4214,1552582.53,31,354,62.04844
751782.4214,1552582.53,32,354,62.04844
751361.2904,1552308.411,34,354,59.57973
751451.4729,1552445.334,40,354,58.79009
751451.4729,1552445.334,41,354,58.79009
751638.1078,1552335.269,41,354,62.83343
751397.2394,1552509.551,43,354,36.982
751397.2394,1552509.551,44,354,36.982
751471.1589,1552542.158,52,354,34.0703
751471.1589,1552542.158,53,354,34.0703
751781.9088,1552546.884,57,354,55.67998
751781.9088,1552546.884,58,354,55.67998
751695.8442,1552419.961,59,354,42.61745
751695.8442,1552419.961,60,354,42.61745
751364.0443,1552456.648,10,355,35.49953
751364.0443,1552456.648,11,355,35.49953
751506.3478,1552568.184,21,355,10.70706
751506.3478,1552568.184,22,355,10.70706
751506.3478,1552568.184,23,355,10.70706
751335.7351,1552478.174,25,355,24.79467
751638.5899,1552450.721,25,355,62.98734
751335.7351,1552478.174,26,355,24.79467
751638.5899,1552450.721,26,355,62.98734
751335.7351,1552478.174,27,355,24.79467
751335.7351,1552478.174,28,355,24.79467
751471.8163,1552311.049,37,355,75.74249
751502.9367,1552409.979,37,355,23.9642
751502.9367,1552409.979,38,355,23.9642
751502.9367,1552409.979,39,355,23.9642
751359.1145,1552364.729,43,355,56.57169
751359.1145,1552364.729,44,355,56.57169
751666.53,1552543.31,55,355,36.78133
751470.3911,1552367.929,56,355,34.6588
751666.53,1552543.31,56,355,36.78133
751605.3042,1552571.374,9,356,33.26878
751337.8847,1552183.214,17,356,66.16179
751337.8847,1552183.214,18,356,66.16179
751453.3472,1552507.337,27,356,34.53142
751608.6803,1552481.086,31,356,49.74041
